chr,block,sample,startpos,endpos,hapgroup,Hex_Code
1,9,PHJ70,2972935,3166085,IBB14,#272f8f
1,9,Oh7B,2972935,3166085,Pa91,#6b2412
1,9,282set_38-11Goodman-Buckler,2972935,3166085,Pa91,#6b2412
1,9,Pa91,2972935,3166085,Pa91,#6b2412
1,9,207,2972935,3166085,207,#01aeef
1,9,29MIBZ2,2972935,3166085,207,#01aeef
1,9,83IBI3,2972935,3166085,207,#01aeef
1,9,IBB15,2972935,3166085,207,#01aeef
1,9,IBC2,2972935,3166085,207,#01aeef
1,9,L127,2972935,3166085,207,#01aeef
1,9,L135,2972935,3166085,207,#01aeef
1,9,LIBC4,2972935,3166085,207,#01aeef
1,9,OQ603,2972935,3166085,207,#01aeef
1,9,PHG50,2972935,3166085,207,#01aeef
1,9,PHG72,2972935,3166085,207,#01aeef
1,9,PHH93,2972935,3166085,207,#01aeef
1,9,PHJ75,2972935,3166085,207,#01aeef
1,9,PHK42,2972935,3166085,207,#01aeef
1,9,PHM10,2972935,3166085,207,#01aeef
1,9,PHN11,2972935,3166085,207,#01aeef
1,9,PHN82,2972935,3166085,207,#01aeef
1,9,PHP55,2972935,3166085,207,#01aeef
1,9,PHP76,2972935,3166085,207,#01aeef
1,9,PHR25,2972935,3166085,207,#01aeef
1,9,PHR63,2972935,3166085,207,#01aeef
1,9,PHT22,2972935,3166085,207,#01aeef
1,9,Q381,2972935,3166085,207,#01aeef
1,9,282set_I205,2972935,3166085,207,#01aeef
1,9,282set_Va59,2972935,3166085,282set_Va59,#76d4e3
1,9,5707,2972935,3166085,282set_Va59,#76d4e3
1,9,282set_T8,2972935,3166085,282set_Va59,#76d4e3
1,9,282set_B64,2972935,3166085,282set_B64,#ff4e72
1,9,PHN66,2972935,3166085,282set_B64,#ff4e72
1,9,PHW20,2972935,3166085,3IBZ2,#854700
1,9,3IBZ2,2972935,3166085,3IBZ2,#854700
1,9,PHJ33,2972935,3166085,PHJ33,#a9b303
1,9,PHR36,2972935,3166085,PHJ33,#a9b303
1,9,LH82,2972935,3166085,LH82,#3567ff
1,9,PHW03,2972935,3166085,LH82,#3567ff
1,9,LH156,2972935,3166085,282set_Va85,#a766ff
1,9,282set_Va85,2972935,3166085,282set_Va85,#a766ff
1,9,787,2972935,3166085,OH7,#ff6c20
1,9,OH7,2972935,3166085,OH7,#ff6c20
1,9,Va26,2972935,3166085,Va26,#00ad82
1,9,282set_R4,2972935,3166085,282set_R4,#000688
1,9,282set_R177,2972935,3166085,282set_R177,#cd9900
1,9,282set_Os420,2972935,3166085,282set_Os420,#b19e00
1,9,282set_Mt42,2972935,3166085,282set_Mt42,#660005
1,9,282set_MS1334,2972935,3166085,282set_MS1334,#012ab8
1,9,282set_K55,2972935,3166085,282set_K55,#a89d00
1,9,282set_H49,2972935,3166085,282set_H49,#593800
1,9,282set_CI187-2,2972935,3166085,282set_CI187-2,#d6a32c
1,9,282set_C123,2972935,3166085,282set_C123,#ff64af
1,9,B97,2972935,3166085,B97,#01a761
1,9,B73,2972935,3166085,B73,#520dc0
1,9,764,2972935,3166085,B73,#520dc0
1,9,794,2972935,3166085,B73,#520dc0
1,9,78010,2972935,3166085,B73,#520dc0
1,9,78002A,2972935,3166085,B73,#520dc0
1,9,87916W,2972935,3166085,B73,#520dc0
1,9,DJ7,2972935,3166085,B73,#520dc0
1,9,F42,2972935,3166085,B73,#520dc0
1,9,LH119,2972935,3166085,B73,#520dc0
1,9,LH132,2972935,3166085,B73,#520dc0
1,9,LH149,2972935,3166085,B73,#520dc0
1,9,LH192,2972935,3166085,B73,#520dc0
1,9,LH194,2972935,3166085,B73,#520dc0
1,9,LH196,2972935,3166085,B73,#520dc0
1,9,LH202,2972935,3166085,B73,#520dc0
1,9,LH205,2972935,3166085,B73,#520dc0
1,9,LH208,2972935,3166085,B73,#520dc0
1,9,LP5,2972935,3166085,B73,#520dc0
1,9,PB80,2972935,3166085,B73,#520dc0
1,9,PHT10,2972935,3166085,B73,#520dc0
1,9,S8324,2972935,3166085,B73,#520dc0
1,9,W8555,2972935,3166085,B73,#520dc0
1,9,282set_B84,2972935,3166085,282set_B84,#770073
1,9,282set_B57,2972935,3166085,282set_B57,#01609b
1,9,282set_B164,2972935,3166085,282set_B164,#a10025
1,9,282set_A641,2972935,3166085,282set_A641,#0177a1
1,9,282set_A239,2972935,3166085,282set_A239,#f382e6
1,9,WIL900,2972935,3166085,WIL900,#342895
1,9,PHW17,2972935,3166085,PHW17,#744ffd
1,9,PHJ31,2972935,3166085,PHJ31,#ad8a88
1,9,LH162,2972935,3166085,LH162,#0066e4
1,9,LH128,2972935,3166085,LH128,#7838e6
1,9,A632,2972935,3166085,B14,#FFE303
1,9,790,2972935,3166085,B14,#FFE303
1,9,6103,2972935,3166085,B14,#FFE303
1,9,78004,2972935,3166085,B14,#FFE303
1,9,B14,2972935,3166085,B14,#FFE303
1,9,BCC03,2972935,3166085,B14,#FFE303
1,9,LH143,2972935,3166085,B14,#FFE303
1,9,LH145,2972935,3166085,B14,#FFE303
1,9,LH190,2972935,3166085,B14,#FFE303
1,9,LH220Ht,2972935,3166085,B14,#FFE303
1,9,LH74,2972935,3166085,B14,#FFE303
1,9,NS701,2972935,3166085,B14,#FFE303
1,9,PHG71,2972935,3166085,B14,#FFE303
1,9,282set_A634,2972935,3166085,B14,#FFE303
1,9,282set_A635,2972935,3166085,B14,#FFE303
1,9,282set_B14A,2972935,3166085,B14,#FFE303
1,9,282set_N28Ht,2972935,3166085,B14,#FFE303
1,9,B68,2972935,3166085,B14,#FFE303
1,9,6M502,2972935,3166085,6M502,#a5b256
1,9,W64A,2972935,3166085,LH123HT,#ef964e
1,9,L139,2972935,3166085,LH123HT,#ef964e
1,9,LH123HT,2972935,3166085,LH123HT,#ef964e
1,9,LH39,2972935,3166085,LH123HT,#ef964e
1,9,LH60,2972935,3166085,LH123HT,#ef964e
1,9,LH85,2972935,3166085,LH123HT,#ef964e
1,9,MM402A,2972935,3166085,LH123HT,#ef964e
1,9,PHBA6,2972935,3166085,LH123HT,#ef964e
1,9,PHG47,2972935,3166085,LH123HT,#ef964e
1,9,PHK76,2972935,3166085,LH123HT,#ef964e
1,9,PHM81,2972935,3166085,LH123HT,#ef964e
1,9,PHN37,2972935,3166085,LH123HT,#ef964e
1,9,PHN73,2972935,3166085,LH123HT,#ef964e
1,9,PHPR5,2972935,3166085,LH123HT,#ef964e
1,9,282set_A654,2972935,3166085,LH123HT,#ef964e
1,9,282set_MO1W,2972935,3166085,LH123HT,#ef964e
1,9,282set_Wf9,2972935,3166085,LH123HT,#ef964e
1,9,A554,2972935,3166085,LH123HT,#ef964e
1,9,B76,2972935,3166085,B37,#a499ff
1,9,807,2972935,3166085,B37,#a499ff
1,9,B47,2972935,3166085,B37,#a499ff
1,9,LH1,2972935,3166085,B37,#a499ff
1,9,PHG39,2972935,3166085,B37,#a499ff
1,9,PHN29,2972935,3166085,B37,#a499ff
1,9,PHP60,2972935,3166085,B37,#a499ff
1,9,PHP85,2972935,3166085,B37,#a499ff
1,9,PHR30,2972935,3166085,B37,#a499ff
1,9,PHT55,2972935,3166085,B37,#a499ff
1,9,PHT69,2972935,3166085,B37,#a499ff
1,9,PHV37,2972935,3166085,B37,#a499ff
1,9,PHW52,2972935,3166085,B37,#a499ff
1,9,PHW79,2972935,3166085,B37,#a499ff
1,9,B37,2972935,3166085,B37,#a499ff
1,9,H84,2972935,3166085,B37,#a499ff
1,9,Oh43,2972935,3166085,Oh43,#f20006
1,9,78551S,2972935,3166085,Oh43,#f20006
1,9,LH38,2972935,3166085,Oh43,#f20006
1,9,MBSJ,2972935,3166085,Oh43,#f20006
1,9,MBST,2972935,3166085,Oh43,#f20006
1,9,MDF-13D,2972935,3166085,Oh43,#f20006
1,9,PHWG5,2972935,3166085,Oh43,#f20006
1,9,282set_A619,2972935,3166085,Oh43,#f20006
1,9,282set_H99,2972935,3166085,Oh43,#f20006
1,9,Oh40B,2972935,3166085,Oh43,#f20006
1,9,LH193,2972935,3166085,LH191,#008ce8
1,9,LH191,2972935,3166085,LH191,#008ce8
1,9,PHG35,2972935,3166085,LH191,#008ce8
1,9,PHG84,2972935,3166085,LH191,#008ce8
1,9,PHM57,2972935,3166085,LH191,#008ce8
1,9,PHW43,2972935,3166085,LH191,#008ce8
1,9,CM105,2972935,3166085,CM105,#8b0017
1,9,779,2972935,3166085,CM105,#8b0017
1,9,1538,2972935,3166085,CM105,#8b0017
1,9,PHK05,2972935,3166085,CM105,#8b0017
1,9,282set_CMV3,2972935,3166085,CM105,#8b0017
1,9,W22,2972935,3166085,W22,#94004a
1,9,LH57,2972935,3166085,W22,#94004a
1,9,LH59,2972935,3166085,W22,#94004a
1,9,LH93,2972935,3166085,W22,#94004a
1,9,282set_W182B,2972935,3166085,W22,#94004a
2,0,B73,12662,352088,B73,#520dc0
2,0,790,12662,352088,B73,#520dc0
2,0,78004,12662,352088,B73,#520dc0
2,0,29MIBZ2,12662,352088,B73,#520dc0
2,0,4N506,12662,352088,B73,#520dc0
2,0,78002A,12662,352088,B73,#520dc0
2,0,83IBI3,12662,352088,B73,#520dc0
2,0,87916W,12662,352088,B73,#520dc0
2,0,DJ7,12662,352088,B73,#520dc0
2,0,F42,12662,352088,B73,#520dc0
2,0,J8606,12662,352088,B73,#520dc0
2,0,L135,12662,352088,B73,#520dc0
2,0,LH119,12662,352088,B73,#520dc0
2,0,LH132,12662,352088,B73,#520dc0
2,0,LH149,12662,352088,B73,#520dc0
2,0,LH190,12662,352088,B73,#520dc0
2,0,LH191,12662,352088,B73,#520dc0
2,0,LH193,12662,352088,B73,#520dc0
2,0,LH194,12662,352088,B73,#520dc0
2,0,LH196,12662,352088,B73,#520dc0
2,0,LH202,12662,352088,B73,#520dc0
2,0,LH205,12662,352088,B73,#520dc0
2,0,LH208,12662,352088,B73,#520dc0
2,0,LH74,12662,352088,B73,#520dc0
2,0,LIBC4,12662,352088,B73,#520dc0
2,0,LP5,12662,352088,B73,#520dc0
2,0,MM402A,12662,352088,B73,#520dc0
2,0,NS701,12662,352088,B73,#520dc0
2,0,OQ603,12662,352088,B73,#520dc0
2,0,PHG50,12662,352088,B73,#520dc0
2,0,PHH93,12662,352088,B73,#520dc0
2,0,PHK35,12662,352088,B73,#520dc0
2,0,PHN11,12662,352088,B73,#520dc0
2,0,PHN29,12662,352088,B73,#520dc0
2,0,PHP85,12662,352088,B73,#520dc0
2,0,PHT10,12662,352088,B73,#520dc0
2,0,PHT69,12662,352088,B73,#520dc0
2,0,PHW17,12662,352088,B73,#520dc0
2,0,282set_A556,12662,352088,B73,#520dc0
2,0,282set_R177,12662,352088,282set_R177,#cd9900
2,0,LH215,12662,352088,282set_R177,#cd9900
2,0,PHW03,12662,352088,L127,#00846c
2,0,L127,12662,352088,L127,#00846c
2,0,PHR63,12662,352088,PHN82,#f65800
2,0,PHN82,12662,352088,PHN82,#f65800
2,0,PHK05,12662,352088,PHK05,#970097
2,0,PHR25,12662,352088,PHK05,#970097
2,0,807,12662,352088,807,#c1ab33
2,0,PHG84,12662,352088,807,#c1ab33
2,0,207,12662,352088,207,#01aeef
2,0,282set_R4,12662,352088,282set_R4,#000688
2,0,282set_I205,12662,352088,282set_I205,#9200b9
2,0,282set_H49,12662,352088,282set_H49,#593800
2,0,282set_CM7,12662,352088,282set_CM7,#853400
2,0,A632,12662,352088,Oh43,#f20006
2,0,2FACC,12662,352088,Oh43,#f20006
2,0,4676A,12662,352088,Oh43,#f20006
2,0,6M502,12662,352088,Oh43,#f20006
2,0,BCC03,12662,352088,Oh43,#f20006
2,0,FAPW,12662,352088,Oh43,#f20006
2,0,LH145,12662,352088,Oh43,#f20006
2,0,LH220Ht,12662,352088,Oh43,#f20006
2,0,LH39,12662,352088,Oh43,#f20006
2,0,Lp215D,12662,352088,Oh43,#f20006
2,0,PHG71,12662,352088,Oh43,#f20006
2,0,PHJ31,12662,352088,Oh43,#f20006
2,0,PHJ70,12662,352088,Oh43,#f20006
2,0,PHJ75,12662,352088,Oh43,#f20006
2,0,PHM57,12662,352088,Oh43,#f20006
2,0,PHV37,12662,352088,Oh43,#f20006
2,0,PHV53,12662,352088,Oh43,#f20006
2,0,PHV78,12662,352088,Oh43,#f20006
2,0,PHW20,12662,352088,Oh43,#f20006
2,0,S8324,12662,352088,Oh43,#f20006
2,0,Oh43,12662,352088,Oh43,#f20006
2,0,282set_38-11Goodman-Buckler,12662,352088,Oh43,#f20006
2,0,282set_A619,12662,352088,Oh43,#f20006
2,0,282set_CMV3,12662,352088,Oh43,#f20006
2,0,282set_H99,12662,352088,Oh43,#f20006
2,0,282set_MS1334,12662,352088,Oh43,#f20006
2,0,282set_Os420,12662,352088,Oh43,#f20006
2,0,282set_T8,12662,352088,Oh43,#f20006
2,0,A554,12662,352088,Oh43,#f20006
2,0,CM105,12662,352088,Oh43,#f20006
2,0,H84,12662,352088,Oh43,#f20006
2,0,Oh40B,12662,352088,Oh43,#f20006
2,0,Va26,12662,352088,Oh43,#f20006
2,0,282set_C123,12662,352088,282set_C123,#ff64af
2,0,282set_A654,12662,352088,282set_A654,#cb0042
2,0,Seagu1117,12662,352088,Seagu1117,#3a643b
2,0,PHW79,12662,352088,PHW79,#f00027
2,0,PHG86,12662,352088,PHG86,#005b2b
2,0,MBST,12662,352088,MBST,#869900
2,0,Oh7B,12662,352088,B14,#FFE303
2,0,764,12662,352088,B14,#FFE303
2,0,794,12662,352088,B14,#FFE303
2,0,6103,12662,352088,B14,#FFE303
2,0,78010,12662,352088,B14,#FFE303
2,0,B14,12662,352088,B14,#FFE303
2,0,FBHJ,12662,352088,B14,#FFE303
2,0,LH143,12662,352088,B14,#FFE303
2,0,LH93,12662,352088,B14,#FFE303
2,0,OH7,12662,352088,B14,#FFE303
2,0,PB80,12662,352088,B14,#FFE303
2,0,PHG72,12662,352088,B14,#FFE303
2,0,PHK76,12662,352088,B14,#FFE303
2,0,PHM10,12662,352088,B14,#FFE303
2,0,PHN66,12662,352088,B14,#FFE303
2,0,PHPR5,12662,352088,B14,#FFE303
2,0,PHT55,12662,352088,B14,#FFE303
2,0,PHW51,12662,352088,B14,#FFE303
2,0,PHW52,12662,352088,B14,#FFE303
2,0,RS710,12662,352088,B14,#FFE303
2,0,282set_A634,12662,352088,B14,#FFE303
2,0,282set_A635,12662,352088,B14,#FFE303
2,0,282set_A641,12662,352088,B14,#FFE303
2,0,282set_B14A,12662,352088,B14,#FFE303
2,0,282set_B64,12662,352088,B14,#FFE303
2,0,282set_N28Ht,12662,352088,B14,#FFE303
2,0,B37,12662,352088,B14,#FFE303
2,0,B68,12662,352088,B14,#FFE303
2,0,B76,12662,352088,B14,#FFE303
2,0,Mo17,12662,352088,Mo17,#00c628
2,0,740,12662,352088,Mo17,#00c628
2,0,78371A,12662,352088,Mo17,#00c628
2,0,78551S,12662,352088,Mo17,#00c628
2,0,E8501,12662,352088,Mo17,#00c628
2,0,L139,12662,352088,Mo17,#00c628
2,0,LH127,12662,352088,Mo17,#00c628
2,0,LH128,12662,352088,Mo17,#00c628
2,0,LH160,12662,352088,Mo17,#00c628
2,0,LH38,12662,352088,Mo17,#00c628
2,0,LH51,12662,352088,Mo17,#00c628
2,0,LH52,12662,352088,Mo17,#00c628
2,0,LH54,12662,352088,Mo17,#00c628
2,0,LH57,12662,352088,Mo17,#00c628
2,0,LH59,12662,352088,Mo17,#00c628
2,0,LH60,12662,352088,Mo17,#00c628
2,0,LH61,12662,352088,Mo17,#00c628
2,0,LH65,12662,352088,Mo17,#00c628
2,0,PHG47,12662,352088,Mo17,#00c628
2,0,PHG83,12662,352088,Mo17,#00c628
2,0,PHJ33,12662,352088,Mo17,#00c628
2,0,PHJ40,12662,352088,Mo17,#00c628
2,0,PHN37,12662,352088,Mo17,#00c628
2,0,PHN73,12662,352088,Mo17,#00c628
2,0,PHR58,12662,352088,Mo17,#00c628
2,0,PHW43,12662,352088,Mo17,#00c628
2,0,PHWG5,12662,352088,Mo17,#00c628
2,0,WIL900,12662,352088,Mo17,#00c628
2,0,282set_C103,12662,352088,Mo17,#00c628
2,0,W22,12662,352088,282set_CI187-2,#d6a32c
2,0,787,12662,352088,282set_CI187-2,#d6a32c
2,0,LH82,12662,352088,282set_CI187-2,#d6a32c
2,0,MBNA,12662,352088,282set_CI187-2,#d6a32c
2,0,MBPM,12662,352088,282set_CI187-2,#d6a32c
2,0,PHG35,12662,352088,282set_CI187-2,#d6a32c
2,0,PHP60,12662,352088,282set_CI187-2,#d6a32c
2,0,PHR32,12662,352088,282set_CI187-2,#d6a32c
2,0,B97,12662,352088,282set_CI187-2,#d6a32c
2,0,282set_CI187-2,12662,352088,282set_CI187-2,#d6a32c
2,0,282set_Mt42,12662,352088,282set_CI187-2,#d6a32c
2,0,282set_W182B,12662,352088,282set_CI187-2,#d6a32c
2,0,282set_A239,12662,352088,282set_Wf9,#630039
2,0,779,12662,352088,282set_Wf9,#630039
2,0,HB8229,12662,352088,282set_Wf9,#630039
2,0,LH85,12662,352088,282set_Wf9,#630039
2,0,MBSJ,12662,352088,282set_Wf9,#630039
2,0,PHBA6,12662,352088,282set_Wf9,#630039
2,0,PHT60,12662,352088,282set_Wf9,#630039
2,0,PHZ51,12662,352088,282set_Wf9,#630039
2,0,282set_B164,12662,352088,282set_Wf9,#630039
2,0,282set_K55,12662,352088,282set_Wf9,#630039
2,0,282set_Wf9,12662,352088,282set_Wf9,#630039
2,0,Pa91,12662,352088,PHG39,#301855
2,0,B09,12662,352088,PHG39,#301855
2,0,B47,12662,352088,PHG39,#301855
2,0,LH1,12662,352088,PHG39,#301855
2,0,LH156,12662,352088,PHG39,#301855
2,0,LH192,12662,352088,PHG39,#301855
2,0,PHG39,12662,352088,PHG39,#301855
2,0,282set_Va85,12662,352088,PHG39,#301855
2,0,282set_B57,12662,352088,282set_B57,#01609b
2,0,1538,12662,352088,282set_B57,#01609b
2,0,5707,12662,352088,282set_B57,#01609b
2,0,IBC2,12662,352088,282set_B57,#01609b
2,0,282set_Va59,12662,352088,282set_Va59,#76d4e3
2,0,IBB14,12662,352088,282set_Va59,#76d4e3
2,0,PHP55,12662,352088,282set_Va59,#76d4e3
2,0,282set_B84,12662,352088,282set_B84,#770073
2,0,SX-6-7,12662,352088,282set_B84,#770073
2,0,W8555,12662,352088,282set_B84,#770073
2,1,B73,352094,839809,B73,#520dc0
2,1,790,352094,839809,B73,#520dc0
2,1,78004,352094,839809,B73,#520dc0
2,1,29MIBZ2,352094,839809,B73,#520dc0
2,1,4N506,352094,839809,B73,#520dc0
2,1,78002A,352094,839809,B73,#520dc0
2,1,83IBI3,352094,839809,B73,#520dc0
2,1,87916W,352094,839809,B73,#520dc0
2,1,DJ7,352094,839809,B73,#520dc0
2,1,F42,352094,839809,B73,#520dc0
2,1,J8606,352094,839809,B73,#520dc0
2,1,L135,352094,839809,B73,#520dc0
2,1,LH119,352094,839809,B73,#520dc0
2,1,LH132,352094,839809,B73,#520dc0
2,1,LH149,352094,839809,B73,#520dc0
2,1,LH190,352094,839809,B73,#520dc0
2,1,LH191,352094,839809,B73,#520dc0
2,1,LH194,352094,839809,B73,#520dc0
2,1,LH196,352094,839809,B73,#520dc0
2,1,LH202,352094,839809,B73,#520dc0
2,1,LH205,352094,839809,B73,#520dc0
2,1,LH208,352094,839809,B73,#520dc0
2,1,LH74,352094,839809,B73,#520dc0
2,1,LIBC4,352094,839809,B73,#520dc0
2,1,LP5,352094,839809,B73,#520dc0
2,1,MM402A,352094,839809,B73,#520dc0
2,1,NS701,352094,839809,B73,#520dc0
2,1,OQ603,352094,839809,B73,#520dc0
2,1,PHG50,352094,839809,B73,#520dc0
2,1,PHH93,352094,839809,B73,#520dc0
2,1,PHK35,352094,839809,B73,#520dc0
2,1,PHN11,352094,839809,B73,#520dc0
2,1,PHN29,352094,839809,B73,#520dc0
2,1,PHP85,352094,839809,B73,#520dc0
2,1,PHW17,352094,839809,B73,#520dc0
2,1,282set_A556,352094,839809,B73,#520dc0
2,1,207,352094,839809,B73,#520dc0
2,1,Oh40B,352094,839809,Pa91,#6b2412
2,1,LH192,352094,839809,Pa91,#6b2412
2,1,Pa91,352094,839809,Pa91,#6b2412
2,1,Va26,352094,839809,Pa91,#6b2412
2,1,282set_B57,352094,839809,282set_B57,#01609b
2,1,1538,352094,839809,282set_B57,#01609b
2,1,PHK42,352094,839809,282set_B57,#01609b
2,1,PHP55,352094,839809,282set_B57,#01609b
2,1,PHZ51,352094,839809,PHBA6,#343181
2,1,PHBA6,352094,839809,PHBA6,#343181
2,1,PHG84,352094,839809,PHBA6,#343181
2,1,PHR36,352094,839809,PHBA6,#343181
2,1,PHR63,352094,839809,IBB14,#272f8f
2,1,IBB14,352094,839809,IBB14,#272f8f
2,1,PHN82,352094,839809,IBB14,#272f8f
2,1,PHW03,352094,839809,IBB14,#272f8f
2,1,282set_R177,352094,839809,282set_C123,#ff64af
2,1,LH215,352094,839809,282set_C123,#ff64af
2,1,282set_C123,352094,839809,282set_C123,#ff64af
2,1,282set_B84,352094,839809,282set_B84,#770073
2,1,SX-6-7,352094,839809,282set_B84,#770073
2,1,W8555,352094,839809,282set_B84,#770073
2,1,Oh7B,352094,839809,OH7,#ff6c20
2,1,OH7,352094,839809,OH7,#ff6c20
2,1,282set_Va59,352094,839809,282set_Va59,#76d4e3
2,1,5707,352094,839809,282set_Va59,#76d4e3
2,1,282set_N28Ht,352094,839809,282set_N28Ht,#7163ff
2,1,PHK76,352094,839809,282set_N28Ht,#7163ff
2,1,282set_A239,352094,839809,282set_R4,#000688
2,1,282set_R4,352094,839809,282set_R4,#000688
2,1,Mo17,352094,839809,Mo17,#00c628
2,1,740,352094,839809,Mo17,#00c628
2,1,78371A,352094,839809,Mo17,#00c628
2,1,78551S,352094,839809,Mo17,#00c628
2,1,E8501,352094,839809,Mo17,#00c628
2,1,LH127,352094,839809,Mo17,#00c628
2,1,LH128,352094,839809,Mo17,#00c628
2,1,LH160,352094,839809,Mo17,#00c628
2,1,LH51,352094,839809,Mo17,#00c628
2,1,LH52,352094,839809,Mo17,#00c628
2,1,LH54,352094,839809,Mo17,#00c628
2,1,LH57,352094,839809,Mo17,#00c628
2,1,LH59,352094,839809,Mo17,#00c628
2,1,LH60,352094,839809,Mo17,#00c628
2,1,LH61,352094,839809,Mo17,#00c628
2,1,LH65,352094,839809,Mo17,#00c628
2,1,MDF-13D,352094,839809,Mo17,#00c628
2,1,PHG47,352094,839809,Mo17,#00c628
2,1,PHG83,352094,839809,Mo17,#00c628
2,1,PHJ33,352094,839809,Mo17,#00c628
2,1,PHJ40,352094,839809,Mo17,#00c628
2,1,PHN37,352094,839809,Mo17,#00c628
2,1,PHR30,352094,839809,Mo17,#00c628
2,1,PHR58,352094,839809,Mo17,#00c628
2,1,PHWG5,352094,839809,Mo17,#00c628
2,1,S8326,352094,839809,Mo17,#00c628
2,1,Seagu1117,352094,839809,Mo17,#00c628
2,1,WIL900,352094,839809,Mo17,#00c628
2,1,282set_C103,352094,839809,Mo17,#00c628
2,1,282set_I205,352094,839809,Mo17,#00c628
2,1,PHR25,352094,839809,PHK05,#970097
2,1,PHK05,352094,839809,PHK05,#970097
2,1,LH156,352094,839809,282set_Va85,#a766ff
2,1,282set_Va85,352094,839809,282set_Va85,#a766ff
2,1,282set_MS1334,352094,839809,282set_MS1334,#012ab8
2,1,282set_MO1W,352094,839809,282set_MO1W,#3a7c00
2,1,282set_H99,352094,839809,282set_H99,#0174b9
2,1,282set_CM7,352094,839809,282set_CM7,#853400
2,1,SX-4-21,352094,839809,SX-4-21,#b86eff
2,1,PHW30,352094,839809,PHW30,#ea3ff2
2,1,LH193,352094,839809,LH193,#ff0069
2,1,IBC2,352094,839809,IBC2,#bf9af3
2,1,B76,352094,839809,B14,#FFE303
2,1,764,352094,839809,B14,#FFE303
2,1,794,352094,839809,B14,#FFE303
2,1,6103,352094,839809,B14,#FFE303
2,1,78010,352094,839809,B14,#FFE303
2,1,B14,352094,839809,B14,#FFE303
2,1,FBHJ,352094,839809,B14,#FFE303
2,1,LH143,352094,839809,B14,#FFE303
2,1,PB80,352094,839809,B14,#FFE303
2,1,PHG72,352094,839809,B14,#FFE303
2,1,PHM10,352094,839809,B14,#FFE303
2,1,PHN66,352094,839809,B14,#FFE303
2,1,PHPR5,352094,839809,B14,#FFE303
2,1,PHT55,352094,839809,B14,#FFE303
2,1,PHW51,352094,839809,B14,#FFE303
2,1,PHW52,352094,839809,B14,#FFE303
2,1,RS710,352094,839809,B14,#FFE303
2,1,282set_A634,352094,839809,B14,#FFE303
2,1,282set_A635,352094,839809,B14,#FFE303
2,1,282set_A641,352094,839809,B14,#FFE303
2,1,282set_B14A,352094,839809,B14,#FFE303
2,1,282set_B64,352094,839809,B14,#FFE303
2,1,B37,352094,839809,B14,#FFE303
2,1,B68,352094,839809,B14,#FFE303
2,1,A632,352094,839809,Oh43,#f20006
2,1,2FACC,352094,839809,Oh43,#f20006
2,1,4676A,352094,839809,Oh43,#f20006
2,1,BCC03,352094,839809,Oh43,#f20006
2,1,LH145,352094,839809,Oh43,#f20006
2,1,LH220Ht,352094,839809,Oh43,#f20006
2,1,LH39,352094,839809,Oh43,#f20006
2,1,Lp215D,352094,839809,Oh43,#f20006
2,1,PHG71,352094,839809,Oh43,#f20006
2,1,PHJ75,352094,839809,Oh43,#f20006
2,1,S8324,352094,839809,Oh43,#f20006
2,1,Oh43,352094,839809,Oh43,#f20006
2,1,282set_38-11Goodman-Buckler,352094,839809,Oh43,#f20006
2,1,282set_A619,352094,839809,Oh43,#f20006
2,1,282set_CMV3,352094,839809,Oh43,#f20006
2,1,282set_T8,352094,839809,Oh43,#f20006
2,1,A554,352094,839809,Oh43,#f20006
2,1,CM105,352094,839809,Oh43,#f20006
2,1,282set_A654,352094,839809,282set_Wf9,#630039
2,1,807,352094,839809,282set_Wf9,#630039
2,1,LH85,352094,839809,282set_Wf9,#630039
2,1,MBSJ,352094,839809,282set_Wf9,#630039
2,1,PHK93,352094,839809,282set_Wf9,#630039
2,1,PHM81,352094,839809,282set_Wf9,#630039
2,1,PHT22,352094,839809,282set_Wf9,#630039
2,1,PHT60,352094,839809,282set_Wf9,#630039
2,1,282set_B164,352094,839809,282set_Wf9,#630039
2,1,282set_H49,352094,839809,282set_Wf9,#630039
2,1,282set_K55,352094,839809,282set_Wf9,#630039
2,1,282set_W117Ht,352094,839809,282set_Wf9,#630039
2,1,282set_Wf9,352094,839809,282set_Wf9,#630039
2,1,H84,352094,839809,PHG39,#301855
2,1,B09,352094,839809,PHG39,#301855
2,1,B47,352094,839809,PHG39,#301855
2,1,FAPW,352094,839809,PHG39,#301855
2,1,LH1,352094,839809,PHG39,#301855
2,1,PHG39,352094,839809,PHG39,#301855
2,1,PHJ70,352094,839809,PHG39,#301855
2,1,PHT69,352094,839809,PHG39,#301855
2,1,PHV37,352094,839809,PHG39,#301855
2,1,PHW79,352094,839809,PHG39,#301855
2,1,282set_Os420,352094,839809,282set_Os420,#b19e00
2,1,PHJ31,352094,839809,282set_Os420,#b19e00
2,1,PHM57,352094,839809,282set_Os420,#b19e00
2,1,PHV53,352094,839809,282set_Os420,#b19e00
2,1,PHV78,352094,839809,282set_Os420,#b19e00
2,1,PHW20,352094,839809,282set_Os420,#b19e00
2,1,PHN73,352094,839809,L139,#6d5e00
2,1,L139,352094,839809,L139,#6d5e00
2,1,LH38,352094,839809,L139,#6d5e00
2,1,MBST,352094,839809,L139,#6d5e00
2,1,PHP76,352094,839809,L139,#6d5e00
2,1,PHW43,352094,839809,L139,#6d5e00
2,1,W22,352094,839809,282set_CI187-2,#d6a32c
2,1,PHR32,352094,839809,282set_CI187-2,#d6a32c
